Round,Round name,Round description,Song,Artist,Album,Song votes,Song voters,Song rank,Song person submitted,Song person submitted comment,person who voted,person who voted - vote,person who voted - comment
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jessie's Girl,Rick Springfield,Working Class D,31,15,5th,JacAttac,,Marina,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jessie's Girl,Rick Springfield,Working Class D,31,15,5th,JacAttac,,Heavy Metal Zebra,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jessie's Girl,Rick Springfield,Working Class D,31,15,5th,JacAttac,,Dina B,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jessie's Girl,Rick Springfield,Working Class D,31,15,5th,JacAttac,,Sjr,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jessie's Girl,Rick Springfield,Working Class D,31,15,5th,JacAttac,,Tatami,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jessie's Girl,Rick Springfield,Working Class D,31,15,5th,JacAttac,,N2N0,2,[Left the league]
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jessie's Girl,Rick Springfield,Working Class D,31,15,5th,JacAttac,,JJdaPanda,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jessie's Girl,Rick Springfield,Working Class D,31,15,5th,JacAttac,,Terry L.,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jessie's Girl,Rick Springfield,Working Class D,31,15,5th,JacAttac,,Matthew J. Hobbs,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jessie's Girl,Rick Springfield,Working Class D,31,15,5th,JacAttac,,JustRimmey,1,My dad rock vibes wouldn't let me not vote for this
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jessie's Girl,Rick Springfield,Working Class D,31,15,5th,JacAttac,,ThenerB,1,Classic 
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jessie's Girl,Rick Springfield,Working Class D,31,15,5th,JacAttac,,Duncan Moreland,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Hey There Delilah,Plain White T's,All That We Needed,29,13,6th,JJdaPanda,[Left the league],,4,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Hey There Delilah,Plain White T's,All That We Needed,29,13,6th,JJdaPanda,[Left the league],rena :),4,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Hey There Delilah,Plain White T's,All That We Needed,29,13,6th,JJdaPanda,[Left the league],Dina B,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Hey There Delilah,Plain White T's,All That We Needed,29,13,6th,JJdaPanda,[Left the league],JacAttac,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Hey There Delilah,Plain White T's,All That We Needed,29,13,6th,JJdaPanda,[Left the league],Heavy Metal Zebra,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Hey There Delilah,Plain White T's,All That We Needed,29,13,6th,JJdaPanda,[Left the league],Sjr,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Hey There Delilah,Plain White T's,All That We Needed,29,13,6th,JJdaPanda,[Left the league],Tatami,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Hey There Delilah,Plain White T's,All That We Needed,29,13,6th,JJdaPanda,[Left the league],N2N0,2,[Left the league]
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Hey There Delilah,Plain White T's,All That We Needed,29,13,6th,JJdaPanda,[Left the league],Terry L.,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Hey There Delilah,Plain White T's,All That We Needed,29,13,6th,JJdaPanda,[Left the league],Marina,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Hey There Delilah,Plain White T's,All That We Needed,29,13,6th,JJdaPanda,[Left the league],ThenerB,1,Classic 
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Hey There Delilah,Plain White T's,All That We Needed,29,13,6th,JJdaPanda,[Left the league],Duncan Moreland,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Hey There Delilah,Plain White T's,All That We Needed,29,13,6th,JJdaPanda,[Left the league],JustRimmey,,"Ugh, I get it, I just have never liked this song."
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Scotty Doesn't Know,Lustra,Left for Dead,27,13,7th,rena :),,Duncan Moreland,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Scotty Doesn't Know,Lustra,Left for Dead,27,13,7th,rena :),,Dina B,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Scotty Doesn't Know,Lustra,Left for Dead,27,13,7th,rena :),,ThenerB,3,🤣🤣 well played 
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Scotty Doesn't Know,Lustra,Left for Dead,27,13,7th,rena :),,Terry L.,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Scotty Doesn't Know,Lustra,Left for Dead,27,13,7th,rena :),,JustRimmey,2,I love this for more than the meme!
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Scotty Doesn't Know,Lustra,Left for Dead,27,13,7th,rena :),,HippyHippyShake,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Scotty Doesn't Know,Lustra,Left for Dead,27,13,7th,rena :),,JacAttac,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Scotty Doesn't Know,Lustra,Left for Dead,27,13,7th,rena :),,Heavy Metal Zebra,2,[Left the league]
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Scotty Doesn't Know,Lustra,Left for Dead,27,13,7th,rena :),,Tatami,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Scotty Doesn't Know,Lustra,Left for Dead,27,13,7th,rena :),,Sjr,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Scotty Doesn't Know,Lustra,Left for Dead,27,13,7th,rena :),,Matthew J. Hobbs,1,[Left the league]
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name","If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,With Ears To See And Eyes To Hear,27,12,8th,JustRimmey,,rena :),5,THIS IS SUCH A GOODIE !! OMG LOVE THE SWS APPRECIATION !!!!
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name","If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,With Ears To See And Eyes To Hear,27,12,8th,JustRimmey,,Heavy Metal Zebra,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name","If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,With Ears To See And Eyes To Hear,27,12,8th,JustRimmey,,Duncan Moreland,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name","If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,With Ears To See And Eyes To Hear,27,12,8th,JustRimmey,,ThenerB,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name","If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,With Ears To See And Eyes To Hear,27,12,8th,JustRimmey,,JacAttac,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name","If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,With Ears To See And Eyes To Hear,27,12,8th,JustRimmey,,JJdaPanda,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name","If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,With Ears To See And Eyes To Hear,27,12,8th,JustRimmey,,Matthew J. Hobbs,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name","If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,With Ears To See And Eyes To Hear,27,12,8th,JustRimmey,,Marina,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name","If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,With Ears To See And Eyes To Hear,27,12,8th,JustRimmey,,Tatami,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name","If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,With Ears To See And Eyes To Hear,27,12,8th,JustRimmey,,Sjr,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name","If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,With Ears To See And Eyes To Hear,27,12,8th,JustRimmey,,N2N0,1,[Left the league]
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Valerie,Steve Winwood,Talking Back To The Night,27,11,9th,Terry L.,,Mooly,5,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Valerie,Steve Winwood,Talking Back To The Night,27,11,9th,Terry L.,,Marina,5,[Left the league]
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Valerie,Steve Winwood,Talking Back To The Night,27,11,9th,Terry L.,,Matthew J. Hobbs,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Valerie,Steve Winwood,Talking Back To The Night,27,11,9th,Terry L.,,Sjr,2,[Left the league]
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Valerie,Steve Winwood,Talking Back To The Night,27,11,9th,Terry L.,,N2N0,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Valerie,Steve Winwood,Talking Back To The Night,27,11,9th,Terry L.,,JustRimmey,2,ValeriEEEEEEEEEEEEEEEEE CALL ME! This is an absolute gem!
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Valerie,Steve Winwood,Talking Back To The Night,27,11,9th,Terry L.,,Heavy Metal Zebra,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Valerie,Steve Winwood,Talking Back To The Night,27,11,9th,Terry L.,,Tatami,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Valerie,Steve Winwood,Talking Back To The Night,27,11,9th,Terry L.,,Dina B,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jackie and Wilson,Hozier,Hozier (Expanded Editi,25,14,10th,Dina B,,HippyHippyShake,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jackie and Wilson,Hozier,Hozier (Expanded Editi,25,14,10th,Dina B,,rena :),3,[Left the league]
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jackie and Wilson,Hozier,Hozier (Expanded Editi,25,14,10th,Dina B,,Tatami,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jackie and Wilson,Hozier,Hozier (Expanded Editi,25,14,10th,Dina B,,JJdaPanda,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jackie and Wilson,Hozier,Hozier (Expanded Editi,25,14,10th,Dina B,,N2N0,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jackie and Wilson,Hozier,Hozier (Expanded Editi,25,14,10th,Dina B,,Terry L.,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jackie and Wilson,Hozier,Hozier (Expanded Editi,25,14,10th,Dina B,,JacAttac,2,[Left the league]
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jackie and Wilson,Hozier,Hozier (Expanded Editi,25,14,10th,Dina B,,Matthew J. Hobbs,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jackie and Wilson,Hozier,Hozier (Expanded Editi,25,14,10th,Dina B,,Mooly,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jackie and Wilson,Hozier,Hozier (Expanded Editi,25,14,10th,Dina B,,Heavy Metal Zebra,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jackie and Wilson,Hozier,Hozier (Expanded Editi,25,14,10th,Dina B,,Sjr,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jackie and Wilson,Hozier,Hozier (Expanded Editi,25,14,10th,Dina B,,Duncan Moreland,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Go Gina,SZA,Ctrl,23,14,11th,EJ Gunter,Yuppppp,JacAttac,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Go Gina,SZA,Ctrl,23,14,11th,EJ Gunter,Yuppppp,Mooly,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Go Gina,SZA,Ctrl,23,14,11th,EJ Gunter,Yuppppp,HippyHippyShake,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Go Gina,SZA,Ctrl,23,14,11th,EJ Gunter,Yuppppp,Terry L.,2,[Left the league]___Bonus point because my name is Gina :)
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Go Gina,SZA,Ctrl,23,14,11th,EJ Gunter,Yuppppp,Corgi,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Go Gina,SZA,Ctrl,23,14,11th,EJ Gunter,Yuppppp,Tatami,1,[Left the league]
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Go Gina,SZA,Ctrl,23,14,11th,EJ Gunter,Yuppppp,Duncan Moreland,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Go Gina,SZA,Ctrl,23,14,11th,EJ Gunter,Yuppppp,Matthew J. Hobbs,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Go Gina,SZA,Ctrl,23,14,11th,EJ Gunter,Yuppppp,rena :),1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Go Gina,SZA,Ctrl,23,14,11th,EJ Gunter,Yuppppp,JustRimmey,1,This might convert me to a SZA fan!___[Left the league]
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Go Gina,SZA,Ctrl,23,14,11th,EJ Gunter,Yuppppp,ThenerB,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Johnny,CARR,Joh,21,12,12th,Marina,,N2N0,3,[Left the league]
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Johnny,CARR,Joh,21,12,12th,Marina,,HippyHippyShake,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Johnny,CARR,Joh,21,12,12th,Marina,,Sjr,2,[Left the league]
